sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2024.0,0.0935950737063795,0.23398484812085368,0.08286940078257006,0.018509718355204652
"Производство, передача и распределение электроэнергии",35.1,2021.0,0.05019467765528306,0.21145920345919614,0.1634273559594368,0.11789324962050382
"Производство, передача и распределение электроэнергии",35.1,2022.0,0.05239359114235134,0.17011154608851076,0.053565826140834084,0.015629097488291277
"Производство, передача и распределение электроэнергии",35.1,2023.0,0.058556897706703075,0.2050812409629144,0.050078606113063195,0.0866693054393773
"Производство, передача и распределение электроэнергии",35.1,2024.0,0.06410116186142206,0.1853848474232137,0.07613105041874409,0.015632878475929823
Производство и распределение газообразного топлива,35.2,2023.0,0.004211852008222155,0.018947471156830896,0.005899885004993529,0.04667604698209886
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2021.0,0.020502686439302118,0.016626813731948818,0.0016059743630191868,0.0008164846843135594
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2022.0,0.02107698721150705,0.024568898935335426,0.0011988110214911044,0.0007620063045460602
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2023.0,0.02318947501706326,0.028936031104886614,0.001723913319872236,0.0011136045191469032
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2024.0,0.02478913456377837,0.027591318898714357,0.0012516844688016675,0.0015758097528047973
"Забор, очистка и распределение воды",36,2021.0,0.003748838472393843,0.01604497075935444,0.012482272928008575,0.0012495516467061756
"Забор, очистка и распределение воды",36,2022.0,0.003974367473546464,0.007898032789587546,0.008437267619914502,0.000769117206816206
"Забор, очистка и распределение воды",36,2023.0,0.0044975136784644685,0.00838508143741786,0.0001319308512948129,0.0006692401425546495
"Забор, очистка и распределение воды",36,2024.0,0.004953759282959319,0.008238283304608037,0.0006891832820762433,0.0004085126197198197
Сбор и обработка сточных вод,37,2021.0,0.0029082865944308903,0.002219205110155082,8.62424707324777e-05,0.00014620203127111865
Сбор и обработка сточных вод,37,2022.0,0.003238060060775565,0.006512805526659701,0.00028041501128973163,8.047927548013202e-05
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2021.0,0.014644349044732831,0.01099851397635877,0.00026944502897746164,0.0017691197864149123
